       3649.8290      26.0091
       3650.6695      21.3785
       3651.5102      27.3765
       3652.3511      27.7110
       3653.1921      27.9951
       3654.0334      30.4901
       3654.8749      26.6745
       3655.7165      27.0776
       3656.5584      26.8605
       3657.4005      25.3178
       3658.2427      28.9793
       3659.0851      31.4272
       3659.9278      23.9285
       3660.7706      30.3749
       3661.6136      32.1068
       3662.4568      24.5888
       3663.3002      25.0590
       3664.1438      32.7833
       3664.9876      29.7743
       3665.8316      27.3908
       3666.6758      28.3177
       3667.5202      28.1115
       3668.3648      24.3953
       3669.2095      21.5013
       3670.0545      24.4304
       3670.8997      25.2980
       3671.7450      23.5387
       3672.5906      25.6667
       3673.4363      26.6099
       3674.2822      23.9591
       3675.1284      24.6506
       3675.9747      30.6599
       3676.8212      19.8750
       3677.6679      24.5895
       3678.5149      25.9383
       3679.3620      19.9817
       3680.2093      28.9070
       3681.0568      22.5051
       3681.9045      22.1759
       3682.7523      19.4556
       3683.6004      20.7657
       3684.4487      25.3775
       3685.2972      21.4502
       3686.1458      19.7059
       3686.9947      27.2559
       3687.8438      24.8003
       3688.6930      24.3198
       3689.5425      29.4227
       3690.3921      26.6493
       3691.2420      29.8550
       3692.0920      28.5709
       3692.9422      27.1723
       3693.7927      27.6887
       3694.6433      29.0103
       3695.4941      29.1060
       3696.3451      26.3947
       3697.1963      27.9338
       3698.0477      27.0873
       3698.8994      27.6539
       3699.7512      29.8143
       3700.6031      27.7764
       3701.4553      28.1342
       3702.3077      22.8047
       3703.1603      24.0884
       3704.0131      25.4519
       3704.8661      23.7906
       3705.7193      24.9090
       3706.5726      18.1364
       3707.4262      19.3816
       3708.2800      20.4384
       3709.1339      21.1593
       3709.9881      23.0273
       3710.8424      24.3103
       3711.6970      28.0257
       3712.5517      26.4102
       3713.4067      26.5447
       3714.2618      27.5384
       3715.1172      26.0753
       3715.9727      23.7299
       3716.8284      24.8167
       3717.6844      24.6269
       3718.5405      22.9538
       3719.3968      22.0258
       3720.2533      22.1892
       3721.1100      20.9513
       3721.9670      17.7334
       3722.8241      21.1130
       3723.6814      23.1095
       3724.5389      23.2828
       3725.3966      23.5487
       3726.2545      22.7516
